,Danceability,Key,Loudness,Speechiness,Instrumentalness,Liveness,Valence,Tempo
3225,0.696,0,-15.31,0.0328,0.00356,0.0851,0.822,97.602
3226,0.72,11,-3.701,0.0997,0.0,0.0675,0.964,143.431
3227,0.545,3,-8.275,0.0358,3.7e-05,0.086,0.854,115.692
3228,0.683,11,-11.425,0.0404,0.0,0.165,0.708,108.086
3229,0.413,7,-5.188,0.0558,0.0,0.361,0.187,170.016
3230,0.916,0,-8.548,0.1,0.00016,0.0958,0.76,103.312
3231,0.484,2,-7.784,0.0331,0.173,0.0941,0.49,148.189
3232,0.482,10,-10.426,0.0271,0.546,0.0839,0.0879,145.969
3233,0.493,6,-9.571,0.0358,0.0843,0.657,0.757,154.639
3234,0.598,10,-7.944,0.044,0.215,0.279,0.701,119.991
3235,0.641,0,-11.96,0.0701,0.0,0.195,0.829,134.222
3236,0.503,4,-11.077,0.0321,8.02e-05,0.151,0.556,126.679
3237,0.335,7,-10.493,0.0286,0.851,0.352,0.127,142.917
3238,0.646,5,-8.523,0.0498,0.159,0.0434,0.812,111.193
3239,0.525,7,-5.903,0.064,0.00264,0.224,0.64,113.264
3240,0.83,1,-8.508,0.2,0.0,0.358,0.757,95.263
3241,0.448,5,-7.282,0.0469,0.000151,0.154,0.832,89.962
3242,0.461,9,-6.189,0.179,0.0149,0.211,0.535,140.77
3243,0.801,1,-8.355,0.0448,0.222,0.222,0.293,119.977
3244,0.307,9,-13.332,0.0687,0.000102,0.101,0.521,168.582
3245,0.724,11,-12.28,0.0579,0.00959,0.409,0.642,100.611
3246,0.683,5,-10.184,0.0346,8.36e-06,0.248,0.841,103.036
3247,0.476,11,-12.312,0.0275,0.066,0.183,0.477,92.891
3248,0.539,5,-25.373,0.0453,0.879,0.0845,0.742,127.278
3249,0.455,9,-9.646,0.0338,0.00104,0.373,0.291,136.136
3250,0.803,6,-7.232,0.0387,0.091,0.0723,0.887,121.226
3251,0.664,4,-5.797,0.0335,0.0,0.0748,0.518,118.769
3252,0.408,9,-10.597,0.0404,0.0316,0.126,0.301,122.224
3253,0.707,2,-8.44,0.0433,3.95e-05,0.0357,0.963,117.063
3254,0.653,2,-4.353,0.167,0.0,0.0967,0.816,178.085
3255,0.461,11,-8.166,0.046,0.0471,0.0928,0.408,104.97
3256,0.372,11,-16.419,0.0377,0.00461,0.712,0.122,96.195
3257,0.524,7,-11.97,0.0328,7.74e-06,0.0677,0.913,164.443
3258,0.429,2,-10.82,0.0492,1.09e-05,0.0951,0.742,154.428
3259,0.805,8,-11.076,0.0337,4.52e-05,0.0416,0.737,115.436
3260,0.799,8,-13.23,0.0396,0.661,0.119,0.16,119.989
3261,0.532,1,-9.122,0.0487,0.0204,0.0948,0.768,101.18
3262,0.639,7,-14.206,0.0393,5e-05,0.107,0.851,103.299
3263,0.689,6,-4.551,0.0317,1.32e-06,0.0971,0.822,124.278
3264,0.321,3,-6.388,0.0629,0.748,0.191,0.328,187.974
3265,0.47,9,-10.56,0.0259,0.00938,0.0993,0.284,92.956
3266,0.669,7,-10.286,0.0892,0.0,0.248,0.665,151.131
3267,0.777,11,-5.803,0.0276,0.00204,0.201,0.969,96.674
3268,0.363,7,-8.422,0.0323,0.000406,0.0846,0.32,155.133
3269,0.611,4,-10.955,0.0822,0.0011,0.0589,0.789,147.491
3270,0.872,7,-7.547,0.244,0.000147,0.072,0.788,134.487
3271,0.426,1,-20.067,0.0413,0.000825,0.129,0.328,79.897
3272,0.679,6,-10.74,0.0423,0.00928,0.322,0.93,159.69
3273,0.66,2,-5.488,0.0319,0.932,0.403,0.549,125.326
3274,0.418,4,-11.782,0.0257,0.0177,0.0896,0.352,87.773
3275,0.529,9,-13.45,0.0336,0.0214,0.108,0.513,115.959
3276,0.561,5,-9.544,0.0266,0.0106,0.135,0.339,75.68
3277,0.807,0,-5.539,0.119,0.0,0.0906,0.383,87.852
3278,0.706,5,-22.008,0.043,0.00939,0.0963,0.62,108.817
3279,0.565,2,-10.044,0.0292,0.0,0.114,0.454,134.355
3280,0.404,0,-13.315,0.0444,1.86e-06,0.0864,0.33,175.699
3281,0.451,7,-9.115,0.0734,0.00225,0.797,0.583,95.513
3282,0.652,2,-11.508,0.0487,0.00925,0.0906,0.614,105.236
3283,0.376,11,-5.057,0.0521,0.884,0.0922,0.142,140.158
3284,0.293,0,-11.212,0.0334,0.000962,0.108,0.0864,117.746
3285,0.582,4,-3.6,0.0345,2.13e-05,0.185,0.773,114.014
3286,0.797,0,-11.086,0.032,0.000232,0.138,0.932,116.97
3287,0.614,7,-6.271,0.0652,0.0,0.379,0.444,95.018
3288,0.655,5,-5.033,0.312,0.0,0.355,0.713,95.522
3289,0.55,9,-2.367,0.0669,0.166,0.519,0.254,124.97
3290,0.476,10,-13.291,0.0425,0.69,0.167,0.148,102.171
3291,0.564,0,-8.177,0.0292,0.00348,0.255,0.817,116.266
3292,0.383,0,-7.738,0.0555,0.0,0.672,0.964,151.435
3293,0.433,9,-8.365,0.113,0.000667,0.59,0.362,122.901
3294,0.796,5,-10.276,0.0578,7.86e-06,0.0635,0.936,112.69
3295,0.83,4,-6.539,0.077,0.000677,0.112,0.622,107.908
3296,0.85,8,-3.428,0.036,0.435,0.0697,0.897,122.047
3297,0.664,0,-8.424,0.0469,0.892,0.305,0.647,133.971
3298,0.827,6,-18.449,0.104,0.564,0.0748,0.357,122.813
3299,0.515,8,-5.391,0.108,0.000195,0.0697,0.298,141.258
3300,0.665,8,-9.246,0.0693,9.6e-06,0.087,0.768,108.928
3301,0.566,9,-4.904,0.0454,0.029,0.109,0.635,126.952
3302,0.647,8,-6.025,0.0862,0.0227,0.0947,0.41,164.51
3303,0.439,3,-18.404,0.0419,0.00119,0.353,0.451,80.719
3304,0.514,5,-13.049,0.042,0.000183,0.205,0.558,114.142
3305,0.684,4,-9.791,0.0618,0.0,0.256,0.555,144.273
3306,0.522,9,-12.04,0.0307,0.0,0.233,0.521,105.087
3307,0.453,2,-8.668,0.0294,4.6e-06,0.0949,0.201,136.563
3308,0.475,7,-10.687,0.0283,0.00056,0.11,0.387,93.503
3309,0.768,9,-12.678,0.274,0.0,0.0402,0.754,112.504
3310,0.754,8,-10.07,0.0312,9.04e-05,0.106,0.469,91.147
3311,0.824,0,-9.833,0.445,0.0,0.0676,0.551,179.838
3312,0.347,4,-11.9,0.0478,0.241,0.0726,0.474,124.511
3313,0.581,1,-12.162,0.0799,0.84,0.0608,0.912,182.846
3314,0.542,11,-4.581,0.037,0.0224,0.356,0.65,120.016
3315,0.502,6,-3.937,0.0371,2.73e-05,0.135,0.576,139.608
3316,0.698,8,-4.946,0.0597,0.000194,0.0926,0.552,96.924
3317,0.505,7,-7.793,0.0271,0.0455,0.266,0.723,138.131
3318,0.422,9,-8.537,0.0441,0.128,0.247,0.194,138.737
3319,0.393,9,-14.09,0.0256,0.000129,0.0976,0.51,88.531
3320,0.701,4,-2.986,0.0455,0.0,0.601,0.792,128.993
3321,0.835,0,-7.188,0.387,0.000501,0.0896,0.34,139.581
3322,0.735,6,-4.726,0.0626,0.000165,0.151,0.872,125.008
3323,0.211,7,-10.531,0.0344,0.00845,0.141,0.216,83.858
3324,0.872,7,-9.88,0.0609,0.00262,0.108,0.489,100.001
3325,0.574,2,-12.703,0.0484,0.0909,0.11,0.184,87.678
3326,0.782,5,-3.57,0.0384,0.343,0.0766,0.872,125.917
3327,0.6,1,-7.584,0.0423,0.346,0.0934,0.847,94.457
3328,0.709,5,-8.434,0.0428,0.597,0.091,0.223,104.994
3329,0.677,0,-8.319,0.0487,0.832,0.129,0.558,79.011
3330,0.505,8,-23.032,0.0278,2.61e-06,0.0675,0.309,78.856
3331,0.371,3,-17.121,0.0461,0.914,0.18,0.396,134.526
3332,0.622,7,-8.619,0.0274,1.06e-06,0.136,0.843,109.055
3333,0.827,3,-13.909,0.0565,0.0,0.0785,0.921,118.741
3334,0.517,9,-5.694,0.0298,0.00754,0.123,0.627,124.421
3335,0.519,11,-11.009,0.0446,0.66,0.52,0.637,127.8
3336,0.794,0,-9.438,0.0431,0.468,0.0838,0.77,125.003
3337,0.428,9,-5.206,0.0368,0.342,0.0848,0.344,115.89
3338,0.738,1,-9.531,0.209,0.00706,0.366,0.342,132.093
3339,0.572,7,-8.065,0.101,0.388,0.674,0.111,124.708
3340,0.568,7,-4.712,0.0463,0.0,0.051,0.953,146.155
3341,0.424,5,-10.027,0.0465,5.11e-05,0.0794,0.39,141.335
3342,0.5,0,-6.535,0.0377,0.000193,0.11,0.176,84.899
3343,0.61,2,-11.743,0.0437,0.00238,0.0843,0.516,128.443
3344,0.374,1,-12.004,0.0366,0.000195,0.314,0.649,178.261
3345,0.544,7,-7.053,0.0589,0.712,0.0912,0.523,105.518
3346,0.841,8,-7.135,0.104,0.0151,0.304,0.931,98.401
3347,0.785,4,-2.692,0.265,0.0,0.309,0.315,87.248
3348,0.52,7,-3.719,0.0352,0.0935,0.174,0.547,122.977
3349,0.452,9,-11.262,0.0348,0.0391,0.225,0.615,117.222
3350,0.646,0,-5.242,0.0362,0.0,0.333,0.95,144.796
3351,0.334,0,-7.832,0.112,0.000331,0.121,0.602,137.176
3352,0.677,9,-7.446,0.0334,0.000149,0.221,0.74,119.624
3353,0.651,1,-5.148,0.0282,5.77e-05,0.172,0.817,112.148
3354,0.503,0,-9.701,0.0485,0.0648,0.292,0.941,179.007
3355,0.476,1,-7.46,0.0505,5.03e-06,0.0347,0.342,133.415
3356,0.347,7,-4.323,0.0351,0.0,0.116,0.571,81.035
3357,0.719,1,-9.409,0.0515,0.000422,0.311,0.804,98.748
3358,0.497,2,-14.537,0.0264,1.69e-05,0.389,0.667,154.707
3359,0.635,4,-6.708,0.065,0.0684,0.0677,0.7,111.824
3360,0.673,0,-7.29,0.0269,0.017,0.177,0.671,120.634
3361,0.429,8,-6.692,0.0271,0.00204,0.195,0.322,96.306
3362,0.796,2,-8.75,0.0548,0.0052,0.0412,0.591,140.369
3363,0.374,0,-10.778,0.0582,2.29e-06,0.0556,0.664,137.744
3364,0.399,9,-6.562,0.0311,0.0,0.147,0.719,145.091
3365,0.464,9,-7.035,0.0301,0.0,0.111,0.705,132.713
3366,0.707,4,-7.587,0.0382,0.0592,0.322,0.567,94.993
3367,0.526,2,-5.083,0.0266,2.39e-06,0.426,0.668,91.985
3368,0.821,0,-13.446,0.0349,0.000522,0.0771,0.561,108.684
3369,0.725,0,-7.015,0.0409,0.792,0.062,0.429,95.039
3370,0.698,0,-10.325,0.0663,0.0888,0.101,0.63,75.989
3371,0.711,9,-5.5,0.138,0.000372,0.101,0.536,105.856
3372,0.295,9,-13.073,0.0344,0.142,0.193,0.506,135.299
3373,0.659,1,-9.913,0.246,0.0,0.125,0.764,74.345
3374,0.488,8,-10.226,0.046,0.0,0.106,0.963,175.088
3375,0.401,7,-7.011,0.0508,0.0,0.187,0.212,131.901
3376,0.507,1,-4.98,0.0311,1.59e-05,0.324,0.302,140.056
3377,0.64,5,-5.612,0.0287,0.000496,0.0999,0.446,115.505
3378,0.472,2,-7.251,0.0311,4.57e-05,0.0938,0.413,112.981
3379,0.36,4,-6.457,0.0308,0.0,0.34,0.2,77.15
3380,0.405,1,-12.455,0.0434,0.301,0.237,0.639,90.982
3381,0.865,4,-13.372,0.0555,0.0145,0.07,0.887,118.946
3382,0.186,5,-20.046,0.0355,0.921,0.102,0.0394,101.006
3383,0.605,4,-10.634,0.058,0.0266,0.271,0.787,144.136
3384,0.405,9,-15.603,0.0317,0.00116,0.342,0.19,128.443
3385,0.725,2,-8.796,0.0316,0.449,0.0818,0.661,128.018
3386,0.655,5,-13.757,0.0359,2.72e-05,0.133,0.699,122.668
3387,0.344,9,-9.295,0.0366,0.453,0.108,0.356,127.707
3388,0.904,4,-7.105,0.121,0.00697,0.0471,0.81,125.461
3389,0.88,0,-10.716,0.0901,0.0101,0.297,0.799,129.9
3390,0.724,7,-8.904,0.0964,0.602,0.095,0.634,159.994
3391,0.843,7,-11.383,0.0917,0.137,0.115,0.586,115.162
3392,0.693,7,-13.876,0.285,0.0,0.0936,0.91,146.353
3393,0.545,9,-7.249,0.0479,0.0,0.273,0.818,97.74
3394,0.338,7,-16.141,0.0453,0.000113,0.0741,0.306,205.332
3395,0.48,7,-14.148,0.0277,0.0181,0.109,0.467,89.068
3396,0.527,9,-6.656,0.0353,0.022,0.117,0.266,92.527
3397,0.609,8,-11.014,0.0559,0.0,0.146,0.686,120.519
3398,0.965,1,-6.408,0.0713,0.0,0.0767,0.728,121.032
3399,0.641,7,-13.379,0.0298,0.87,0.0645,0.965,125.368
3400,0.53,7,-7.014,0.0361,0.88,0.106,0.949,134.99
3401,0.686,4,-11.123,0.0327,2.1e-06,0.0706,0.66,112.211
3402,0.468,1,-4.909,0.0857,0.0,0.284,0.571,169.928
3403,0.278,2,-15.634,0.0493,0.0,0.162,0.197,95.122
3404,0.394,8,-7.105,0.053,0.00161,0.404,0.677,145.896
3405,0.59,7,-5.867,0.0384,0.0,0.108,0.877,132.966
3406,0.727,8,-10.787,0.0497,0.574,0.0441,0.956,162.287
3407,0.496,6,-9.852,0.0432,0.0435,0.112,0.303,111.336
3408,0.521,9,-18.33,0.0353,0.913,0.0928,0.186,103.765
3409,0.435,6,-11.747,0.0268,0.000708,0.149,0.61,95.534
3410,0.641,9,-13.032,0.039,0.0,0.126,0.908,84.376
3411,0.677,7,-4.905,0.0361,5.07e-05,0.413,0.527,137.046
3412,0.682,8,-6.062,0.339,0.00116,0.129,0.428,188.115
3413,0.367,7,-4.848,0.0461,0.0,0.113,0.78,175.137
3414,0.707,7,-8.231,0.0286,0.117,0.0987,0.96,114.022
3415,0.312,0,-7.125,0.0312,5.3e-05,0.0803,0.673,137.205
3416,0.53,0,-10.359,0.041,0.000203,0.11,0.968,168.445
3417,0.436,11,-13.351,0.0962,9.35e-06,0.0937,0.663,148.282
3418,0.602,7,-10.446,0.0438,0.00114,0.103,0.614,130.642
3419,0.408,5,-6.036,0.0301,0.823,0.169,0.56,150.782
3420,0.443,3,-8.226,0.0326,0.0,0.099,0.343,146.681
3421,0.645,10,-10.09,0.0624,0.0,0.125,0.583,129.084
3422,0.52,4,-10.476,0.0403,0.0265,0.0937,0.326,133.113
3423,0.528,9,-12.838,0.0291,0.00137,0.0747,0.61,107.729
3424,0.456,5,-10.028,0.0639,0.000191,0.0845,0.536,142.18
3425,0.925,1,-6.317,0.292,0.0,0.198,0.641,100.429
3426,0.598,2,-10.431,0.0693,6.84e-05,0.289,0.59,102.035
3427,0.663,1,-8.741,0.0374,5.41e-06,0.197,0.301,99.765
3428,0.592,1,-10.276,0.0287,1.97e-05,0.0456,0.902,135.754
3429,0.433,7,-6.441,0.0464,0.000182,0.339,0.656,139.083
3430,0.521,9,-5.279,0.0326,2.62e-05,0.171,0.956,133.393
3431,0.804,6,-6.224,0.0606,0.0872,0.662,0.346,116.806
3432,0.637,7,-15.792,0.0767,0.000112,0.0414,0.693,86.351
3433,0.583,10,-7.932,0.362,0.0,0.121,0.595,174.141
3434,0.407,10,-3.825,0.0557,3.37e-06,0.0783,0.354,160.144
3435,0.491,9,-5.99,0.0308,0.126,0.184,0.814,124.444
3436,0.725,11,-5.254,0.0363,3.55e-06,0.0531,0.773,120.057
3437,0.368,4,-5.159,0.0984,0.0237,0.0994,0.373,97.125
3438,0.611,10,-3.323,0.405,2.94e-05,0.827,0.774,122.365
3439,0.839,10,-12.395,0.304,2.33e-05,0.0501,0.763,145.656
3440,0.458,6,-5.592,0.0638,0.00628,0.682,0.677,176.158
3441,0.444,7,-11.623,0.0283,0.0075,0.173,0.544,105.172
3442,0.678,1,-12.368,0.0497,1.38e-06,0.0908,0.567,106.56
3443,0.561,0,-5.48,0.0314,0.237,0.0925,0.517,138.978
3444,0.398,6,-7.373,0.0715,0.000218,0.0891,0.433,157.766
3445,0.758,8,-4.573,0.108,4.11e-05,0.0531,0.924,153.973
3446,0.532,2,-12.866,0.0434,0.0,0.0846,0.67,169.275
3447,0.734,1,-9.82,0.0435,0.0,0.085,0.931,83.548
3448,0.574,6,-2.766,0.0463,0.0243,0.115,0.369,125.501
3449,0.676,8,-16.58,0.0336,0.00134,0.119,0.591,113.699
3450,0.333,9,-16.219,0.0316,0.102,0.131,0.064,103.351
3451,0.583,9,-6.477,0.041,0.0162,0.109,0.357,127.952
3452,0.76,0,-8.501,0.0766,0.0019,0.0606,0.906,74.19
3453,0.204,3,-12.603,0.0338,0.929,0.176,0.159,168.949
3454,0.68,2,-5.849,0.0378,0.0674,0.12,0.54,121.356
3455,0.688,10,-10.121,0.114,0.0,0.0799,0.824,106.827
3456,0.285,6,-16.58,0.044,0.651,0.107,0.142,134.042
3457,0.702,4,-12.323,0.0342,0.0,0.109,0.889,125.452
3458,0.835,1,-5.833,0.125,6e-05,0.396,0.35,91.03
3459,0.5,4,-3.602,0.0452,0.0,0.212,0.966,181.815
3460,0.568,7,-6.575,0.0339,0.000737,0.134,0.822,115.11
3461,0.656,11,-11.379,0.0881,0.846,0.0997,0.963,89.441
3462,0.689,7,-7.558,0.0632,0.57,0.0823,0.575,129.97
3463,0.649,0,-9.191,0.0308,0.0456,0.515,0.938,116.949
3464,0.564,9,-9.245,0.0328,0.00366,0.343,0.766,120.753
3465,0.547,10,-7.085,0.0676,0.000624,0.0937,0.568,135.47
3466,0.627,10,-11.583,0.0937,0.00496,0.235,0.162,128.056
3467,0.806,0,-8.872,0.0409,0.114,0.191,0.347,95.913
3468,0.458,11,-6.845,0.0397,0.159,0.0363,0.857,163.057
3469,0.469,0,-13.877,0.0255,0.00759,0.475,0.7,82.078
3470,0.434,11,-6.784,0.0268,0.000824,0.128,0.275,104.183
3471,0.57,0,-13.688,0.0329,0.00149,0.134,0.597,73.954
3472,0.773,2,-15.772,0.0783,0.0118,0.117,0.798,143.928
3473,0.541,1,-7.589,0.0437,0.000435,0.103,0.408,83.684
3474,0.83,7,-6.948,0.0653,0.0161,0.112,0.914,128.394
3475,0.549,1,-4.781,0.0343,0.0118,0.691,0.43,110.79
3476,0.641,7,-7.233,0.024,0.0845,0.105,0.389,93.0
3477,0.288,7,-10.055,0.0578,0.081,0.388,0.185,100.509
3478,0.841,0,-7.917,0.066,0.0,0.091,0.765,139.974
3479,0.661,6,-11.53,0.0281,0.584,0.144,0.257,124.001
3480,0.598,0,-6.839,0.0272,1.77e-05,0.1,0.726,97.976
3481,0.463,6,-13.689,0.0436,0.00354,0.111,0.456,133.946
3482,0.672,7,-3.768,0.27,0.0,0.164,0.379,97.043
3483,0.457,10,-5.61,0.0376,5.11e-06,0.0912,0.736,99.937
3484,0.343,7,-9.045,0.0712,0.364,0.334,0.471,139.294
3485,0.585,2,-11.254,0.0327,0.96,0.064,0.173,127.006
3486,0.644,9,-11.737,0.0394,0.0,0.315,0.943,140.556
3487,0.287,9,-8.295,0.0306,1.8e-05,0.185,0.11,103.777
3488,0.552,2,-9.945,0.0398,0.0532,0.133,0.446,81.947
3489,0.652,0,-8.657,0.0368,0.00285,0.0721,0.72,94.089
3490,0.68,11,-13.105,0.0889,0.011,0.0559,0.352,124.551
3491,0.669,5,-11.105,0.0896,0.000168,0.12,0.865,72.98
3492,0.652,8,-13.469,0.0411,0.012,0.352,0.687,125.741
3493,0.455,0,-6.093,0.0301,0.0,0.0796,0.262,95.714
3494,0.311,2,-12.683,0.076,0.0,0.897,0.477,121.352
3495,0.909,5,-4.912,0.0593,0.0,0.111,0.885,107.06
3496,0.358,2,-6.764,0.0785,8.37e-06,0.113,0.504,164.001
3497,0.674,2,-11.927,0.0597,0.00322,0.189,0.814,124.204
3498,0.683,9,-6.953,0.0312,0.0,0.0992,0.914,132.259
3499,0.766,11,-10.187,0.0542,0.00246,0.0762,0.955,154.534
3500,0.48,4,-23.781,0.0604,3.78e-06,0.098,0.172,121.766
3501,0.507,9,-8.889,0.0873,0.363,0.0919,0.826,134.719
3502,0.634,9,-6.74,0.0329,0.00499,0.347,0.719,147.335
3503,0.497,7,-11.482,0.0369,3.13e-05,0.099,0.407,136.118
3504,0.559,5,-5.276,0.17,0.000176,0.776,0.609,156.295
3505,0.488,10,-19.549,0.0369,5.05e-06,0.103,0.362,120.63
3506,0.636,5,-10.228,0.0282,0.0,0.112,0.773,120.613
3507,0.26,0,-8.696,0.0414,0.293,0.302,0.0433,114.534
3508,0.671,3,-14.198,0.0508,0.000818,0.0911,0.331,80.806
3509,0.671,2,-13.215,0.0315,0.000288,0.15,0.574,120.112
3510,0.356,2,-11.461,0.0366,0.867,0.104,0.562,134.66
3511,0.634,6,-7.66,0.0294,0.16,0.112,0.45,125.998
3512,0.192,5,-17.135,0.0315,0.553,0.114,0.0757,142.187
3513,0.346,9,-8.54,0.0949,1.19e-05,0.211,0.408,78.144
3514,0.606,0,-6.042,0.0282,0.0406,0.568,0.911,116.93
3515,0.894,8,-7.426,0.375,0.0,0.388,0.812,90.103
3516,0.676,0,-5.752,0.0449,0.0152,0.363,0.696,122.221
3517,0.444,11,-5.428,0.0876,0.103,0.321,0.539,148.287
3518,0.744,2,-9.234,0.0385,0.0155,0.108,0.734,92.433
3519,0.483,8,-3.452,0.0501,1.6e-06,0.0736,0.811,73.048
3520,0.813,4,-11.696,0.0459,9.68e-06,0.113,0.922,122.083
3521,0.528,2,-6.338,0.0698,0.311,0.353,0.778,177.366
3522,0.62,2,-15.699,0.0304,7.25e-06,0.273,0.678,106.265
3523,0.501,5,-7.052,0.0267,0.94,0.277,0.134,139.975
3524,0.533,7,-7.681,0.0243,0.797,0.113,0.419,98.014
3525,0.821,5,-9.067,0.0434,1.07e-06,0.0753,0.907,130.098
3526,0.491,9,-10.114,0.0301,0.0,0.211,0.893,144.765
3527,0.783,0,-4.959,0.0949,0.0,0.338,0.783,117.731
3528,0.206,0,-5.067,0.0493,0.00141,0.221,0.226,146.581
3529,0.445,0,-7.594,0.0258,0.0,0.325,0.512,100.794
3530,0.577,4,-5.721,0.0275,0.000304,0.133,0.526,101.692
3531,0.505,2,-12.897,0.0711,0.00915,0.113,0.542,99.31
3532,0.876,2,-6.482,0.426,0.0,0.127,0.844,75.445
3533,0.361,8,-7.724,0.105,0.0,0.125,0.617,198.107
3534,0.306,2,-12.094,0.0369,0.0728,0.195,0.304,137.582
3535,0.232,10,-10.674,0.0314,4.93e-06,0.246,0.432,94.268
3536,0.654,11,-7.556,0.395,8.08e-05,0.13,0.371,110.722
3537,0.748,0,-10.084,0.0384,0.0,0.129,0.943,113.394
3538,0.941,11,-6.457,0.125,0.0123,0.242,0.763,125.437
3539,0.561,5,-8.878,0.0366,0.0214,0.0812,0.768,133.518
3540,0.594,1,-9.042,0.0284,0.0,0.159,0.139,116.225
3541,0.466,7,-25.169,0.034,0.0461,0.126,0.0938,134.678
3542,0.276,0,-5.356,0.0432,0.000417,0.201,0.173,137.028
3543,0.586,11,-4.894,0.236,1.61e-05,0.17,0.476,103.537
3544,0.704,0,-15.184,0.555,0.0,0.0685,0.501,86.986
3545,0.635,8,-14.019,0.0458,0.0,0.285,0.675,141.161
3546,0.742,5,-8.142,0.0407,0.00441,0.122,0.591,127.359
3547,0.738,1,-5.485,0.0311,0.0,0.0492,0.309,134.187
3548,0.378,9,-10.561,0.0906,0.811,0.24,0.318,135.061
3549,0.521,2,-7.456,0.0369,0.0,0.257,0.569,136.483
3550,0.498,3,-9.988,0.0477,0.222,0.585,0.053,114.905
3551,0.636,7,-14.707,0.0385,0.873,0.0866,0.0427,98.541
3552,0.488,4,-8.286,0.2,0.0,0.129,0.359,125.422
3553,0.427,9,-12.442,0.0332,0.000103,0.132,0.383,129.878
3554,0.713,4,-13.836,0.0509,0.591,0.46,0.809,141.898
3555,0.707,9,-8.885,0.0281,0.000159,0.0953,0.524,86.035
3556,0.785,7,-8.477,0.0344,0.615,0.37,0.273,127.003
3557,0.849,10,-7.835,0.175,0.911,0.279,0.961,115.173
3558,0.471,9,-3.731,0.0411,0.000673,0.19,0.426,121.467
3559,0.467,8,-10.342,0.0559,0.0,0.244,0.684,102.376
3560,0.42,9,-10.683,0.0329,0.0307,0.165,0.242,93.948
3561,0.54,7,-8.582,0.0407,0.238,0.0896,0.586,80.943
3562,0.62,9,-6.434,0.1,3.39e-06,0.0561,0.83,170.234
3563,0.284,2,-8.206,0.155,0.00396,0.176,0.247,91.53
3564,0.585,10,-8.171,0.0249,0.000749,0.114,0.548,148.292
3565,0.703,5,-6.789,0.0693,0.471,0.0718,0.582,97.675
3566,0.311,0,-8.945,0.0405,0.00177,0.24,0.546,96.348
3567,0.813,9,-14.59,0.349,0.0,0.31,0.827,90.859
3568,0.431,1,-4.115,0.208,0.00184,0.154,0.485,165.125
3569,0.546,9,-10.289,0.0546,0.481,0.327,0.898,142.946
3570,0.593,4,-3.657,0.0383,7.75e-06,0.239,0.971,143.02
3571,0.674,9,-9.012,0.0384,6.48e-06,0.114,0.961,133.789
3572,0.66,4,-7.626,0.0475,0.0,0.0603,0.952,125.482
3573,0.352,8,-9.282,0.0301,0.0,0.1,0.295,58.686
3574,0.289,6,-9.531,0.0488,0.000293,0.0561,0.378,145.556
3575,0.359,11,-12.404,0.0293,0.326,0.204,0.528,154.044
3576,0.501,0,-9.201,0.0313,0.0775,0.0959,0.45,105.634
3577,0.77,2,-8.133,0.0937,0.00223,0.0537,0.548,106.15
3578,0.69,9,-8.267,0.0324,0.00241,0.105,0.706,97.918
3579,0.494,7,-14.34,0.0485,0.894,0.154,0.486,135.752
3580,0.679,2,-13.147,0.0469,0.924,0.114,0.817,140.221
3581,0.886,8,-7.39,0.132,0.0,0.057,0.708,145.99
3582,0.542,2,-10.247,0.025,0.00279,0.15,0.267,96.881
3583,0.592,2,-10.81,0.0678,0.000925,0.119,0.204,150.038
3584,0.351,5,-6.193,0.0345,0.0,0.105,0.608,118.359
3585,0.408,5,-10.634,0.0299,5.81e-06,0.153,0.313,145.81
3586,0.556,9,-6.58,0.085,0.0,0.115,0.645,128.752
3587,0.666,10,-11.709,0.0349,0.0,0.144,0.964,126.353
3588,0.858,7,-11.462,0.0549,5.55e-05,0.131,0.963,128.035
3589,0.543,7,-10.71,0.0601,2.1e-06,0.0565,0.836,103.731
3590,0.861,5,-8.44,0.0719,0.358,0.0467,0.853,115.588
3591,0.702,1,-9.098,0.038,0.0,0.278,0.662,80.859
3592,0.698,5,-6.912,0.0475,0.0,0.232,0.923,95.868
3593,0.55,0,-9.659,0.0603,2.81e-05,0.0638,0.948,134.559
3594,0.525,8,-10.689,0.0341,8.79e-05,0.0933,0.414,133.594
3595,0.749,2,-10.625,0.164,0.00403,0.333,0.481,101.972
3596,0.773,7,-5.157,0.0438,1.64e-05,0.109,0.947,130.948
3597,0.484,0,-10.458,0.0902,5.2e-06,0.246,0.53,110.928
3598,0.218,7,-7.543,0.222,0.0322,0.141,0.202,175.797
3599,0.344,2,-3.049,0.0459,1.13e-05,0.38,0.396,126.766
3600,0.245,3,-7.447,0.033,0.0,0.287,0.651,183.01
3601,0.288,9,-18.468,0.0431,0.306,0.109,0.198,85.268
3602,0.599,0,-23.035,0.0475,0.000612,0.121,0.317,125.388
3603,0.665,3,-11.908,0.042,0.0,0.204,0.303,104.595
3604,0.497,0,-12.056,0.0346,0.000394,0.371,0.582,164.679
3605,0.512,2,-8.645,0.03,0.000199,0.209,0.589,89.499
3606,0.596,11,-3.967,0.0504,3.98e-06,0.212,0.939,146.448
3607,0.776,5,-8.124,0.0534,0.00647,0.077,0.82,128.433
3608,0.581,9,-8.346,0.0777,0.0,0.0411,0.637,139.714
3609,0.778,10,-5.892,0.0707,0.0,0.405,0.758,100.024
3610,0.799,2,-5.775,0.0411,9.58e-05,0.0975,0.9,108.919
3611,0.585,3,-8.392,0.0395,0.000306,0.144,0.592,152.98
